Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Dealer_Region,Cluster,PCA1,PCA2
Female,13500,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,99301-3882,Sedan,Pasco,2,-0.6518441357540613,-0.9551360137922099
Male,2220000,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,53546-9427,Hatchback,Janesville,1,-0.6539812309650457,0.48549495767926754
Male,1300000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,53546-9427,Hardtop,Greenville,1,-0.641326160008025,0.4121713879232707
Male,13500,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,99301-3882,Hardtop,Aurora,0,0.7725283618316319,-0.06058061603862197
Male,845000,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49001,78758-7841,Hardtop,Janesville,1,-0.6625711860580704,0.20213195835906372
Male,1140000,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,60504-7114,SUV,Aurora,1,-0.6736735411857633,0.40084128092669125
Male,1411000,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12100,38701-8047,SUV,Greenville,1,-0.6715491336197533,0.419534201458466
Female,13500,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,99301-3882,Hardtop,Scottsdale,2,-0.6514153212979051,-0.9483813535346872
Male,1170000,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,53546-9427,Sedan,Janesville,0,0.7542510205697432,0.4008015364786849
Male,1600000,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,85257-3102,Hatchback,Scottsdale,0,0.722224370757079,0.45167714915024737
Male,1200000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,06457-3834,Hardtop,Greenville,1,-0.6497122947705457,0.4071305613273274
Male,810000,Acura,RL,Overhead Camshaft,Manual,Pale White,26000,53546-9427,SUV,Middletown,0,0.766687858749876,0.18058991777057765
Male,1050000,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22001,06457-3834,Hardtop,Greenville,0,0.7721714622011449,0.19785598762112944
Male,1110000,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,78758-7841,Passenger,Greenville,0,0.7382712808428804,0.21757450411741974
Female,518500,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16500,06457-3834,SUV,Pasco,0,0.7411978947588034,-0.7370925736450715
Female,840000,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21001,85257-3102,Hardtop,Middletown,0,0.7667524909019889,-0.7054972149155201
Male,1175000,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11501,53546-9427,Hardtop,Greenville,0,0.7629478641821339,0.40231211661286026
Female,700000,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Sedan,Austin,2,-0.6906351476070295,-0.7161794558668364
Male,13500,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,Hatchback,Middletown,1,-0.6653983678271918,-0.06373960744265095
Male,1880000,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,38701-8047,Hardtop,Greenville,1,-0.6589146711069748,0.457054644319264
Male,925000,Lexus,GS300,Overhead Camshaft,Manual,Pale White,17001,78758-7841,Passenger,Austin,0,0.7478274258172606,0.19286485043038848
Male,1700000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,06457-3834,Hatchback,Middletown,1,-0.6549892574319713,0.44134627449802055
Male,13500,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hardtop,Pasco,1,-0.647829710620853,-0.055066400880637634
Female,13500,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28001,38701-8047,Sedan,Greenville,0,0.757821714416834,-0.9667664396296853
Female,1050000,Chrysler,LHS,Overhead Camshaft,Manual,Black,51001,99301-3882,Hatchback,Pasco,0,0.7453725619667169,-0.6782480210460581
Male,1160000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,18001,53546-9427,Sedan,Janesville,1,-0.7035553971276974,0.41084580996700026
Male,1021000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31101,85257-3102,Hatchback,Scottsdale,1,-0.64402867112859,0.20898891894124993
Male,1050000,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,14001,78758-7841,Hatchback,Austin,0,0.7596847241015223,0.20156311510471236
Male,13500,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,53546-9427,Hardtop,Janesville,1,-0.6778074741244384,-0.060835240179556216
Male,13500,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26001,38701-8047,Hatchback,Greenville,0,0.7670021979804278,-0.07064939507116053
Male,502500,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,36501,99301-3882,Passenger,Pasco,1,-0.6488298531303546,0.17069969597432477
Male,13500,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Sedan,Middletown,0,0.7313825100942273,-0.06951691452660658
Male,331000,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,60504-7114,SUV,Aurora,0,0.7332870019829882,0.14202310235626503
Male,610000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,Scottsdale,1,-0.6700215389950964,0.18997313828137474
Male,685000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,99301-3882,Passenger,Pasco,0,0.731046288447017,0.19057568868013863
Female,1500000,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,53546-9427,Passenger,Janesville,0,0.7628627138966244,-0.4695188380568992
Male,256500,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21500,85257-3102,SUV,Scottsdale,0,0.7699414888536873,0.14590241145961413
Female,1390000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,78758-7841,Sedan,Austin,2,-0.6927389420993959,-0.47470305367253546
Male,1365000,Chrysler,LHS,Overhead Camshaft,Manual,Black,51501,06457-3834,Hatchback,Middletown,0,0.7485146691105309,0.42247487583165966
Male,860000,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,60504-7114,SUV,Aurora,0,0.7342600974141491,0.18228709358873285
Male,1300000,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Sedan,Greenville,0,0.7652442583314325,0.40456269501527486
Male,835000,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,99301-3882,Hatchback,Pasco,1,-0.6501086614770315,0.19553049549613344
Male,720000,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hatchback,Janesville,0,0.7567665050916195,0.17924280129681214
Male,13500,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,Sedan,Aurora,1,-0.6822581469006245,-0.06893094202939742
Female,1315000,Volvo,S40,Overhead Camshaft,Manual,Black,36500,38701-8047,Sedan,Greenville,0,0.7373265446743145,-0.47745888663423275
Male,685000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16001,06457-3834,Hardtop,Middletown,0,0.7742903492422339,0.17182655795336932
Female,470000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,Hardtop,Austin,2,-0.643506060388918,-0.7355553554224801
Female,680000,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,85257-3102,Passenger,Scottsdale,0,0.7528552258194092,-0.7054611716465493
Male,665500,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,78758-7841,Hardtop,Austin,0,0.7721130914554077,0.17325405091780488
Male,13500,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,60504-7114,Passenger,Aurora,1,-0.659614807653422,-0.06759385146309693
Male,660000,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,71000,38701-8047,Hatchback,Greenville,0,0.7607714260739045,0.17250378154417034
Male,985000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,99301-3882,Sedan,Pasco,1,-0.6914021997668794,0.207547264862473
Male,1738000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41801,99301-3882,Hardtop,Pasco,0,0.7521045744217347,0.45474402274574444
Female,13500,Ford,Focus,Overhead Camshaft,Manual,Black,49001,85257-3102,Hardtop,Austin,0,0.7451483339863614,-0.9512718066210013
Male,325000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Hatchback,Austin,1,-0.6430480784462583,0.14968691971094383
Male,13500,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Hatchback,Janesville,0,0.7630767535591712,-0.06872424265820598
Male,1918000,Ford,Focus,Overhead Camshaft,Manual,Black,49800,99301-3882,Hardtop,Pasco,0,0.7433812907557689,0.4756997738624611
Male,13500,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Hatchback,Middletown,0,0.7670336511491802,-0.07026305669381905
Male,13500,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,60504-7114,Passenger,Aurora,1,-0.6453290422587397,-0.0655375451983694
Male,1182500,Acura,RL,Overhead Camshaft,Manual,Pale White,31250,38701-8047,SUV,Greenville,0,0.7632905076730743,0.39593973443228514
Male,1303000,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15300,99301-3882,Hatchback,Pasco,1,-0.6538870016725272,0.4229040064965177
Female,13500,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,53546-9427,Hatchback,Janesville,2,-0.6537334093263643,-0.9519520290068116
Male,1210000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,85257-3102,Sedan,Scottsdale,1,-0.6870319267301463,0.413593414455826
Male,482500,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69500,78758-7841,Passenger,Austin,1,-0.6767451786709543,0.16643161490454572
Male,13500,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,06457-3834,SUV,Middletown,1,-0.677770407817855,-0.06213042314724915
Male,13500,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Sedan,Aurora,1,-0.6816573192622299,-0.06592610747143168
Female,13500,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49001,60504-7114,Hardtop,Austin,2,-0.6643092454841265,-0.9509512620135856
Female,530000,Mitsubishi,Mirage,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,SUV,Greenville,2,-0.6669269674659261,-0.7225136672223738
Male,460000,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12001,38701-8047,Hardtop,Middletown,0,0.762804140930156,0.1579663254224255
Male,685000,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,60504-7114,Passenger,Janesville,1,-0.6474617394623012,0.18448542207347285
Female,13500,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,41000,38701-8047,Sedan,Scottsdale,2,-0.6930874792836005,-0.9547287420530552
Female,13500,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Passenger,Janesville,0,0.7315627128256799,-0.9617746639131797
Female,13500,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,85257-3102,Hatchback,Scottsdale,0,0.7368246935328915,-0.9469079803174998
Male,692500,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,78758-7841,Passenger,Austin,1,-0.6454413157328472,0.17798004337612805
Male,920000,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,06457-3834,SUV,Middletown,0,0.732404103656342,0.18667854384110671
Male,880000,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,60504-7114,Sedan,Aurora,0,0.7516330930955615,0.18767354464584152
Male,13500,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,53546-9427,Hardtop,Greenville,1,-0.6630853234949935,-0.06520260204671768
Male,1206000,Acura,RL,Overhead Camshaft,Manual,Pale White,31601,53546-9427,SUV,Janesville,0,0.7630270512443122,0.4001105657708154
Female,13500,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,85257-3102,Hatchback,Scottsdale,2,-0.6529746775569034,-0.9523921046734789
Female,350000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60001,78758-7841,Hatchback,Austin,2,-0.6565380613707603,-0.7352541547345892
Female,13500,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,60504-7114,Passenger,Aurora,2,-0.6787463165964274,-0.9580067226984778
Male,750000,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14001,38701-8047,SUV,Greenville,1,-0.6807803041788733,0.18374758612215536
Female,540000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,99301-3882,Sedan,Pasco,2,-0.6901244982657078,-0.7231140409775422
Female,776000,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,53546-9427,Sedan,Janesville,2,-0.6991157492975947,-0.7139542188707154
Male,743000,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,85257-3102,Hatchback,Scottsdale,1,-0.6822812604603137,0.1898768370091244
Female,480000,BMW,528i,Overhead Camshaft,Manual,Pale White,29001,78758-7841,SUV,Austin,0,0.7252307321912208,-0.7398500839831317
Female,521000,Honda,Accord,Overhead Camshaft,Manual,Black,43001,06457-3834,Sedan,Middletown,0,0.7145263904290167,-0.7306438027499833
Male,665000,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39001,60504-7114,Passenger,Aurora,1,-0.6531994589361801,0.18483095394752036
Male,682000,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,38701-8047,SUV,Greenville,0,0.7612995890484617,0.1788682520000231
Male,13500,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16001,99301-3882,Passenger,Pasco,1,-0.6455056170384222,-0.050003769865716086
Male,13500,Lincoln,Town car,Overhead Camshaft,Manual,Black,17001,53546-9427,Hatchback,Janesville,0,0.7759757574043873,-0.05887607997244815
Male,575500,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27500,85257-3102,Hardtop,Scottsdale,1,-0.6753359441674421,0.18323748747343305
Female,13500,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,85257-3102,Hatchback,Scottsdale,2,-0.6587124307558031,-0.9463618443249147
Male,861500,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Black,22500,78758-7841,SUV,Austin,1,-0.6649089611607312,0.1981017671925318
Male,500000,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Sedan,Middletown,1,-0.6936469909812979,0.15922050014367284
Male,1670000,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,60504-7114,SUV,Aurora,0,0.762672559833057,0.44433699271514837
Male,1400000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,38701-8047,SUV,Greenville,1,-0.686064113300829,0.4162341886476092
Female,392500,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35500,85257-3102,Hardtop,Scottsdale,2,-0.6733219268223789,-0.7302252919942726
Male,603000,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,Passenger,Janesville,1,-0.6507371133706218,0.1719451472461968
Male,1076000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20600,85257-3102,SUV,Scottsdale,0,0.7383920865762965,0.20813652123633264
Male,1100000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,78758-7841,Hatchback,Austin,1,-0.630158085637457,0.20732966133038722
Male,291000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,Middletown,0,0.7400082766246796,0.15145081391579107
Male,1200000,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,14001,60504-7114,Sedan,Aurora,1,-0.6808140935806716,0.40207058746795765
Male,1090000,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41001,38701-8047,Hatchback,Greenville,1,-0.6638493460464375,0.2056882520389245
Male,1220000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,SUV,Pasco,0,0.73593899470965,0.4095437093696288
Female,1180000,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Sedan,Janesville,2,-0.6466635874049625,-0.49563096167058684
Male,1800000,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,85257-3102,SUV,Scottsdale,1,-0.6797929582983422,0.4579618633558258
Female,970000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,78758-7841,Hatchback,Austin,0,0.7377590040186262,-0.6981298762145052
Male,13500,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,38701-8047,Hardtop,Greenville,1,-0.6648070176218686,-0.06229452978817984
Male,444000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,53546-9427,Hardtop,Janesville,1,-0.6541071537877913,0.16112600763350526
Male,790000,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Passenger,Scottsdale,0,0.7620408328039159,0.18661268147978705
Female,1300000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,Austin,2,-0.7015860245960692,-0.47313003949050547
Male,1911000,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24100,06457-3834,Passenger,Middletown,0,0.7402557831024581,0.45800750783602906
Male,770000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Hatchback,Aurora,1,-0.6759237706518118,0.1805930803038367
Male,781500,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20500,38701-8047,SUV,Greenville,0,0.7393772302047803,0.1761590840846281
Male,637000,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Sedan,Pasco,1,-0.6541322768296127,0.18754708742877924
Male,650000,Audi,A6,Overhead Camshaft,Manual,Black,15000,53546-9427,SUV,Janesville,0,0.7308805709100057,0.17578271827749514
Male,550000,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,85257-3102,Sedan,Scottsdale,0,0.7659753159699658,0.1744961134186529
Male,537000,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,78758-7841,Sedan,Austin,1,-0.6720187420541708,0.17083669201775575
Male,13500,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Hatchback,Middletown,0,0.7835462485615747,-0.0696000541339753
Female,540000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,60504-7114,Hatchback,Aurora,2,-0.6330804460520727,-0.7345137038783793
Male,553500,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,38701-8047,SUV,Greenville,1,-0.6841743529432767,0.1618250230433027
Male,568000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,99301-3882,SUV,Pasco,0,0.74374962251439,0.17919125925450263
Male,1360000,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,53546-9427,Hatchback,Janesville,0,0.7231624521460807,0.4271777999819577
Male,13500,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,38701-8047,Sedan,Greenville,1,-0.6909095969153751,-0.06829112715475161
Male,1730000,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,99301-3882,Hatchback,Pasco,1,-0.6855505548646021,0.4558465446335993
Male,13500,BMW,528i,Overhead Camshaft,Manual,Pale White,29001,53546-9427,SUV,Janesville,0,0.7331700334070614,-0.07022546902380411
Male,1090000,Honda,Accord,Overhead Camshaft,Manual,Black,43001,85257-3102,Sedan,Scottsdale,0,0.7183235549494185,0.2182325139296255
Male,1358000,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39801,78758-7841,Passenger,Austin,1,-0.6564667169576293,0.4301559457339714
Male,585000,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,06457-3834,SUV,Middletown,0,0.7614122542544792,0.17182866161466803
Male,1106000,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16601,60504-7114,Passenger,Aurora,1,-0.6482527767403338,0.21464086983254949
Male,1650000,Lincoln,Town car,Overhead Camshaft,Manual,Black,17001,38701-8047,Hatchback,Greenville,0,0.7700616405782392,0.44381275659094
Male,1875000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53500,85257-3102,Hardtop,Austin,1,-0.6509717931062388,0.4651250837189185
Male,1590000,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27001,53546-9427,SUV,Janesville,1,-0.6863875294564542,0.4408451258124104
Male,590000,Ford,Expedition,Overhead Camshaft,Manual,Black,10001,85257-3102,SUV,Scottsdale,0,0.7440514637950617,0.17910615452990597
Male,1055000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45501,78758-7841,SUV,Austin,1,-0.6900364038587841,0.20830537397025428
Male,822500,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42501,78758-7841,Hardtop,Austin,0,0.7535418442587722,0.19678562516741427
Male,1322000,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29201,60504-7114,Hardtop,Aurora,0,0.7565327784022127,0.4137971015390325
Male,13500,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17001,38701-8047,Hatchback,Greenville,0,0.7324482810622299,-0.05977587863587519
Male,861000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Hardtop,Greenville,0,0.7732031259898449,0.18512666688164336
Male,685000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,99301-3882,Hatchback,Pasco,1,-0.652252291964417,0.19320944756046843
Male,945000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Sedan,Janesville,1,-0.6937402842110537,0.20503061462483996
Male,610000,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,85257-3102,Sedan,Scottsdale,0,0.7513014677936056,0.17537459298200364
Male,635000,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,78758-7841,SUV,Austin,0,0.7493852811039843,0.17846550589718424
Male,1100000,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,21000,06457-3834,Sedan,Middletown,0,0.767803790170722,0.19975723954225355
Male,1180000,BMW,328i,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Sedan,Aurora,0,0.7250214571609983,0.3962630248522241
Male,2160000,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,37000,38701-8047,Passenger,Greenville,0,0.7548901096135663,0.47296869223980975
Male,13500,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,53546-9427,SUV,Janesville,0,0.7474357234025903,-0.061979703676269926
Male,1125000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21500,85257-3102,SUV,Scottsdale,1,-0.6724965190024217,0.22662211928448972
Male,1350000,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12001,85257-3102,Hardtop,Pasco,1,-0.6675007537701321,0.43160886606059323
Male,13500,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Passenger,Middletown,0,0.7538676086983136,-0.0710701981690317
Male,1700000,Acura,RL,Overhead Camshaft,Manual,Black,18000,60504-7114,SUV,Aurora,0,0.7619279220569866,0.44423695953829245
Male,1150000,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,38701-8047,Passenger,Greenville,0,0.7711012429778679,0.3966256142036322
Female,720000,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29000,99301-3882,SUV,Pasco,0,0.7224204154748863,-0.7124494635950481
Male,1070000,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Passenger,Janesville,0,0.7623457742583357,0.20097798203977613
Male,1410000,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27001,78758-7841,SUV,Austin,1,-0.6863981609484641,0.42812101901394883
Female,1250000,Ford,Expedition,Overhead Camshaft,Manual,Black,10001,53546-9427,SUV,Janesville,0,0.7366513584979819,-0.48383133499992864
Female,1650000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,85257-3102,SUV,Scottsdale,2,-0.698209235408684,-0.4465446028172817
Female,600000,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,06457-3834,Hardtop,Middletown,0,0.7420133129184185,-0.7225437645691533
Male,580000,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33001,60504-7114,Hardtop,Aurora,1,-0.6511069553663127,0.17932779740618132
Male,13500,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17001,60504-7114,Hatchback,Aurora,0,0.7322866096639549,-0.0587198325367293
Male,726335,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26331,99301-3882,Hardtop,Pasco,1,-0.6536227609192232,0.19988746307921978
Male,2340000,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26001,99301-3882,Hatchback,Pasco,1,-0.6448916844670914,0.5096832487734317
Female,475000,BMW,323i,Overhead Camshaft,Manual,Pale White,21001,53546-9427,Hatchback,Janesville,0,0.7313996725356582,-0.7397160689571506
Male,2925000,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,85257-3102,Hatchback,Scottsdale,1,-0.66628669574718,0.5475281346594536
Male,1120000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,78758-7841,Passenger,Austin,1,-0.6666191207346243,0.21201671460523142
Female,665000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,60504-7114,Sedan,Aurora,2,-0.6794085479810832,-0.7257671109990653
Male,985000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,38701-8047,Sedan,Greenville,1,-0.7069602734026961,0.19919298162698995
Female,1286000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46600,06457-3834,Sedan,Middletown,2,-0.6770747560189969,-0.4869216808199984
Male,700000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,Scottsdale,1,-0.6700970589482288,0.19686321473017832
Male,530000,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,85257-3102,Hardtop,Scottsdale,1,-0.653317039052345,0.18431466380094852
Male,1400000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,Scottsdale,1,-0.657809674174362,0.4312649790111234
Male,620000,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Hardtop,Scottsdale,0,0.7678078892222933,0.17676014538555318
Male,906000,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,85257-3102,Hardtop,Scottsdale,0,0.746031163524085,0.2061982175989514
Male,1260000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,78758-7841,Sedan,Austin,1,-0.6549145635637751,0.40985719233631945
Male,1401000,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34100,53546-9427,Sedan,Janesville,0,0.7358876270315899,0.4233567766021378
